"","LON","LAT","YEAR","MO","DY","HR","T2M","RH2M","PRECTOTCORR"
"7380",2,45,2002,11,4,11,9.67,84.38,1.28
"7381",2,45,2002,11,4,12,10.2,80.18,1.58
"7382",2,45,2002,11,4,13,10.56,76.81,1.59
"7383",2,45,2002,11,4,14,10.68,74.99,1.43
"7384",2,45,2002,11,4,15,10.34,76.35,0.93
"7385",2,45,2002,11,4,16,8.73,86.04,1.32
"7386",2,45,2002,11,4,17,7.36,92.2,0.71
"7387",2,45,2002,11,4,18,7.12,93.61,0.18
"7388",2,45,2002,11,4,19,6.82,95.43,0.22
"7389",2,45,2002,11,4,20,6.47,97.48,0.19
"7390",2,45,2002,11,4,21,6.01,100,0.18
"7391",2,45,2002,11,4,22,5.69,100,0.17
"7392",2,45,2002,11,4,23,5.54,100,0.15
"7393",2,45,2002,11,5,0,5.41,100,0.13
"7394",2,45,2002,11,5,1,5.33,100,0.1
"7395",2,45,2002,11,5,2,5.24,100,0.09
"7396",2,45,2002,11,5,3,5.16,100,0.08
"7397",2,45,2002,11,5,4,4.97,100,0.07
"7398",2,45,2002,11,5,5,4.85,100,0.08
"7399",2,45,2002,11,5,6,4.77,100,0.08
"7400",2,45,2002,11,5,7,5.3,98.36,0.08
"7401",2,45,2002,11,5,8,6.46,92.42,0.04
"7402",2,45,2002,11,5,9,8.32,80.52,0.02
"7403",2,45,2002,11,5,10,9.85,69.55,0.01
"7404",2,45,2002,11,5,11,10.97,61.19,0.01
"7405",2,45,2002,11,5,12,11.72,56.58,0.01
"7406",2,45,2002,11,5,13,12.04,54.39,0
"7407",2,45,2002,11,5,14,11.9,54.34,0
"7408",2,45,2002,11,5,15,11.1,57.54,0
"7409",2,45,2002,11,5,16,8.19,71.85,0
"7410",2,45,2002,11,5,17,5.86,81.63,0
"7411",2,45,2002,11,5,18,4.9,84.95,0
"7412",2,45,2002,11,5,19,4,87.79,0
"7413",2,45,2002,11,5,20,3.19,90.54,0
"7414",2,45,2002,11,5,21,2.27,94.71,0
"7415",2,45,2002,11,5,22,1.69,98.25,0
"7416",2,45,2002,11,5,23,1.23,100,0
"7417",2,45,2002,11,6,0,0.79,100,0.09
"7418",2,45,2002,11,6,1,0.44,100,0.04
"7419",2,45,2002,11,6,2,0.19,100,0.07
"7420",2,45,2002,11,6,3,-0.06,100,0.15
"7421",2,45,2002,11,6,4,-0.32,100,0.16
"7422",2,45,2002,11,6,5,-0.54,100,0.17
"7423",2,45,2002,11,6,6,-0.78,100,0.09
"7424",2,45,2002,11,6,7,0.57,100,0.05
"7425",2,45,2002,11,6,8,4.13,85.16,0.03
"7426",2,45,2002,11,6,9,6.96,71.03,0
"7427",2,45,2002,11,6,10,9.32,59.53,0
"7428",2,45,2002,11,6,11,10.86,48.5,0
"7429",2,45,2002,11,6,12,11.18,46.95,0
"7430",2,45,2002,11,6,13,11.17,47.65,0.23
"7431",2,45,2002,11,6,14,10.43,52.97,2.67
"7432",2,45,2002,11,6,15,8.82,65.27,8.16
"7433",2,45,2002,11,6,16,7.23,80.42,22.41
"7434",2,45,2002,11,6,17,6.53,89.07,33.57
"7435",2,45,2002,11,6,18,6.41,93.06,27.36
"7436",2,45,2002,11,6,19,6.65,95.85,28.12
"7437",2,45,2002,11,6,20,7.43,97.52,32.37
"7438",2,45,2002,11,6,21,8.41,96.57,26.84
"7439",2,45,2002,11,6,22,8.06,96.42,18.88
"7440",2,45,2002,11,6,23,7.67,96.6,11.92
"7441",2,45,2002,11,7,0,7.52,96.47,7.38
"7442",2,45,2002,11,7,1,6.91,96.63,4.93
"7443",2,45,2002,11,7,2,6.13,97.27,4.54
"7444",2,45,2002,11,7,3,5.71,97.5,2.1
"7445",2,45,2002,11,7,4,5.62,97.33,1.73
"7446",2,45,2002,11,7,5,5.57,96.5,1.21
"7447",2,45,2002,11,7,6,5.4,96.3,1.37
"7448",2,45,2002,11,7,7,5.45,96.55,2.29
"7449",2,45,2002,11,7,8,5.89,95.74,2.62
"7450",2,45,2002,11,7,9,6.45,92.79,2.79
"7451",2,45,2002,11,7,10,6.96,86.97,2.7
"7452",2,45,2002,11,7,11,7.86,77.83,3.29
"7453",2,45,2002,11,7,12,8.68,70.54,4.14
"7454",2,45,2002,11,7,13,8.73,71.53,4.62
"7455",2,45,2002,11,7,14,8.52,75.88,5.1
"7456",2,45,2002,11,7,15,7.53,83.26,4.65
"7457",2,45,2002,11,7,16,6.78,89.86,4.86
"7458",2,45,2002,11,7,17,6.25,94.03,3.46
"7459",2,45,2002,11,7,18,5.88,96.3,1.67
"7460",2,45,2002,11,7,19,5.65,97.35,1.22
"7461",2,45,2002,11,7,20,5.38,97.99,0.84
"7462",2,45,2002,11,7,21,5.22,97.89,1.2
"7463",2,45,2002,11,7,22,4.95,97.97,2
"7464",2,45,2002,11,7,23,4.83,98.07,1.15
"7465",2,45,2002,11,8,0,4.85,97.58,0.59
"7466",2,45,2002,11,8,1,4.83,97.38,0.41
"7467",2,45,2002,11,8,2,4.83,97.05,0.45
"7468",2,45,2002,11,8,3,4.84,97.02,0.54
"7469",2,45,2002,11,8,4,4.81,96.9,0.56
"7470",2,45,2002,11,8,5,4.72,96.62,0.51
"7471",2,45,2002,11,8,6,4.61,96.46,0.47
"7472",2,45,2002,11,8,7,4.55,95.6,0.46
"7473",2,45,2002,11,8,8,4.63,94,0.43
"7474",2,45,2002,11,8,9,4.93,92.59,0.35
"7475",2,45,2002,11,8,10,5.24,91.48,0.27
"7476",2,45,2002,11,8,11,5.32,91.48,0.22
"7477",2,45,2002,11,8,12,5.51,91.08,0.33
"7478",2,45,2002,11,8,13,5.72,90.87,0.31
"7479",2,45,2002,11,8,14,6.03,90.72,0.94
"7480",2,45,2002,11,8,15,5.96,92.77,1.72
"7481",2,45,2002,11,8,16,5.64,95.8,2.44
"7482",2,45,2002,11,8,17,5.53,96.96,3.16
"7483",2,45,2002,11,8,18,5.74,96.98,4.82
"7484",2,45,2002,11,8,19,6.13,97.44,7.53
"7485",2,45,2002,11,8,20,6.76,97.91,6.22
"7486",2,45,2002,11,8,21,7.65,97.89,5.75
"7487",2,45,2002,11,8,22,8.45,97.75,15.81
"7488",2,45,2002,11,8,23,8.53,97.68,28.37
"7489",2,45,2002,11,9,0,8.37,97.21,27.64
"7490",2,45,2002,11,9,1,8.07,97.25,36.37
"7491",2,45,2002,11,9,2,8.54,97.27,47.25
"7492",2,45,2002,11,9,3,9.32,98.23,32.77
"7493",2,45,2002,11,9,4,9.9,98.36,13.42
"7494",2,45,2002,11,9,5,10.26,97.88,7.27
"7495",2,45,2002,11,9,6,10.01,97.96,6.33
"7496",2,45,2002,11,9,7,9.93,97.92,4.08
"7497",2,45,2002,11,9,8,10.21,97.87,3.5
"7498",2,45,2002,11,9,9,10.69,97.47,3.01
"7499",2,45,2002,11,9,10,11.42,95.96,3.33
"7500",2,45,2002,11,9,11,12.18,92.03,4.38
"7501",2,45,2002,11,9,12,12.95,86.87,5.01
"7502",2,45,2002,11,9,13,13.16,84.57,3.66
"7503",2,45,2002,11,9,14,12.73,87.42,2.7
"7504",2,45,2002,11,9,15,12.29,91.4,2.68
"7505",2,45,2002,11,9,16,11.53,96.15,2.98
"7506",2,45,2002,11,9,17,11.32,97.65,3.28
"7507",2,45,2002,11,9,18,11.25,98.02,4.8
"7508",2,45,2002,11,9,19,11.09,98.05,5.87
"7509",2,45,2002,11,9,20,10.98,97.97,7.71
"7510",2,45,2002,11,9,21,10.89,97.99,9.49
"7511",2,45,2002,11,9,22,10.81,98.15,10.19
"7512",2,45,2002,11,9,23,10.74,98.14,10.95
"7513",2,45,2002,11,10,0,10.61,98.27,8.71
"7514",2,45,2002,11,10,1,10.43,98.48,5.22
"7515",2,45,2002,11,10,2,10.43,98.33,4.67
"7516",2,45,2002,11,10,3,10.7,98.1,4.95
"7517",2,45,2002,11,10,4,10.82,98.01,5.18
"7518",2,45,2002,11,10,5,10.86,98.1,5.46
"7519",2,45,2002,11,10,6,10.97,97.98,5.47
"7520",2,45,2002,11,10,7,11.2,98.04,5.08
"7521",2,45,2002,11,10,8,11.87,97.7,4.55
"7522",2,45,2002,11,10,9,12.89,96.87,4.01
"7523",2,45,2002,11,10,10,14.03,93.77,4.22
"7524",2,45,2002,11,10,11,14.87,89.89,5.6
"7525",2,45,2002,11,10,12,15.19,89,8.72
"7526",2,45,2002,11,10,13,15.22,89.08,6.03
"7527",2,45,2002,11,10,14,15.04,88.39,3.92
"7528",2,45,2002,11,10,15,14.45,90.13,3.14
"7529",2,45,2002,11,10,16,13.29,94.57,3.87
"7530",2,45,2002,11,10,17,12.74,95.97,4.11
"7531",2,45,2002,11,10,18,12.47,97.29,3.47
"7532",2,45,2002,11,10,19,12.36,97.69,3.87
"7533",2,45,2002,11,10,20,12.15,97.85,3.97
"7534",2,45,2002,11,10,21,11.94,97.77,3.92
"7535",2,45,2002,11,10,22,11.73,97.65,3.54
"7536",2,45,2002,11,10,23,11.52,97.52,3.57
"7537",2,45,2002,11,11,0,11.38,97.48,4.03
"7538",2,45,2002,11,11,1,11.3,97.61,4.26
"7539",2,45,2002,11,11,2,11.24,97.61,3.97
"7540",2,45,2002,11,11,3,11.23,97.63,7.31
"7541",2,45,2002,11,11,4,11.12,97.75,12.78
"7542",2,45,2002,11,11,5,11.05,97.74,16.83
"7543",2,45,2002,11,11,6,11.19,97.43,16.48
"7544",2,45,2002,11,11,7,11.33,97.19,11.72
"7545",2,45,2002,11,11,8,11.13,95.7,7.1
"7546",2,45,2002,11,11,9,10.91,91.3,3.48
"7547",2,45,2002,11,11,10,11.48,82.17,1.27
"7548",2,45,2002,11,11,11,12.29,69.61,0.46
"7549",2,45,2002,11,11,12,12.92,63.67,0.34
"7550",2,45,2002,11,11,13,13.05,64.87,0.36
"7551",2,45,2002,11,11,14,12.66,69.61,0.53
"7552",2,45,2002,11,11,15,11.82,77.25,0.67
"7553",2,45,2002,11,11,16,10.19,89.47,0.81
"7554",2,45,2002,11,11,17,8.69,95.84,0.94
"7555",2,45,2002,11,11,18,7.92,98.85,0.35
"7556",2,45,2002,11,11,19,7.88,98.86,0.18
"7557",2,45,2002,11,11,20,8.1,97.98,0.13
"7558",2,45,2002,11,11,21,8.33,97.03,0.17
"7559",2,45,2002,11,11,22,7.7,99.5,0.21
"7560",2,45,2002,11,11,23,6.68,100,0.16
"7561",2,45,2002,11,12,0,6.14,100,0.18
"7562",2,45,2002,11,12,1,6.16,100,0.18
"7563",2,45,2002,11,12,2,6.2,100,0.17
"7564",2,45,2002,11,12,3,6.23,99.8,0.2
"7565",2,45,2002,11,12,4,6.33,97.95,0.18
"7566",2,45,2002,11,12,5,6.13,97.82,0.17
"7567",2,45,2002,11,12,6,5.82,97.58,0.17
"7568",2,45,2002,11,12,7,5.79,96.94,0.16
"7569",2,45,2002,11,12,8,6.53,95.44,0.14
"7570",2,45,2002,11,12,9,8.48,90.34,0.11
"7571",2,45,2002,11,12,10,10.73,81.92,0.12
"7572",2,45,2002,11,12,11,12.7,72.07,0.11
"7573",2,45,2002,11,12,12,14.01,64.95,0.13
"7574",2,45,2002,11,12,13,14.46,61.73,0.08
"7575",2,45,2002,11,12,14,14.14,61.28,0.03
"7576",2,45,2002,11,12,15,13.1,65.56,0.01
"7577",2,45,2002,11,12,16,10.06,77.03,0.01
"7578",2,45,2002,11,12,17,8.03,83.76,0
"7579",2,45,2002,11,12,18,7.35,86.96,0.03
"7580",2,45,2002,11,12,19,7.28,90.03,0.1
"7581",2,45,2002,11,12,20,7.86,93.7,0.22
"7582",2,45,2002,11,12,21,8.16,98.24,0.32
"7583",2,45,2002,11,12,22,8.48,98.39,0.44
"7584",2,45,2002,11,12,23,8.59,97.98,0.7
"7585",2,45,2002,11,13,0,8.9,97.58,1.35
"7586",2,45,2002,11,13,1,8.9,97.67,4.29
"7587",2,45,2002,11,13,2,8.82,97.3,8.56
"7588",2,45,2002,11,13,3,8.37,97.28,7.15
"7589",2,45,2002,11,13,4,7.49,98.73,2.79
"7590",2,45,2002,11,13,5,7.21,98.27,1.25
"7591",2,45,2002,11,13,6,6.97,97.96,0.42
"7592",2,45,2002,11,13,7,6.73,97.76,0.16
"7593",2,45,2002,11,13,8,7.29,95.88,0.16
"7594",2,45,2002,11,13,9,8.75,91.64,0.15
"7595",2,45,2002,11,13,10,10.79,83.85,0.09
"7596",2,45,2002,11,13,11,12.72,73.39,0.02
"7597",2,45,2002,11,13,12,13.91,65.49,0
"7598",2,45,2002,11,13,13,14.44,61.69,0
"7599",2,45,2002,11,13,14,14.4,60.45,0
"7600",2,45,2002,11,13,15,13.82,61.03,0
"7601",2,45,2002,11,13,16,11.93,65.3,0
"7602",2,45,2002,11,13,17,11.58,67.67,0.01
"7603",2,45,2002,11,13,18,10.51,77.57,0.08
"7604",2,45,2002,11,13,19,10.1,83.77,0.31
"7605",2,45,2002,11,13,20,10.38,84.68,1.89
"7606",2,45,2002,11,13,21,10.7,84.65,9.91
"7607",2,45,2002,11,13,22,10.46,87.55,20.08
"7608",2,45,2002,11,13,23,10.25,89.4,26.45
"7609",2,45,2002,11,14,0,10.05,91.37,25.09
"7610",2,45,2002,11,14,1,9.66,93.58,19.8
"7611",2,45,2002,11,14,2,9.06,95.24,13.91
"7612",2,45,2002,11,14,3,8.16,96.49,6.49
"7613",2,45,2002,11,14,4,6.97,98.78,2.99
"7614",2,45,2002,11,14,5,5.78,100,1.48
"7615",2,45,2002,11,14,6,4.95,100,1
"7616",2,45,2002,11,14,7,5.36,100,0.63
"7617",2,45,2002,11,14,8,7.78,94.41,0.54
"7618",2,45,2002,11,14,9,9.32,86.86,0.29
"7619",2,45,2002,11,14,10,10.73,76.07,0.2
"7620",2,45,2002,11,14,11,11.86,66.65,0.04
"7621",2,45,2002,11,14,12,12.41,60.98,0.03
"7622",2,45,2002,11,14,13,12.22,60.73,0.01
"7623",2,45,2002,11,14,14,11.72,63.7,0
"7624",2,45,2002,11,14,15,10.86,74.45,0.02
"7625",2,45,2002,11,14,16,8.77,80.42,0.14
"7626",2,45,2002,11,14,17,8.35,78.99,0.77
"7627",2,45,2002,11,14,18,8.33,78.77,1.12
"7628",2,45,2002,11,14,19,8.32,82.07,1.83
"7629",2,45,2002,11,14,20,8.35,87.62,1.46
"7630",2,45,2002,11,14,21,7.98,91.61,0.37
"7631",2,45,2002,11,14,22,7.21,95.33,0.25
"7632",2,45,2002,11,14,23,6.41,99.91,0.63
"7633",2,45,2002,11,15,0,6.04,100,0.45
"7634",2,45,2002,11,15,1,6.2,100,0.49
"7635",2,45,2002,11,15,2,6.55,100,1.52
"7636",2,45,2002,11,15,3,6.98,100,2.11
"7637",2,45,2002,11,15,4,7.17,98.54,1.99
"7638",2,45,2002,11,15,5,6.98,98.27,1.9
"7639",2,45,2002,11,15,6,6.75,98.41,2.02
"7640",2,45,2002,11,15,7,6.7,98.09,1.97
"7641",2,45,2002,11,15,8,7.07,96.63,1.47
"7642",2,45,2002,11,15,9,7.67,94.97,1.15
"7643",2,45,2002,11,15,10,8.53,91.78,1.26
"7644",2,45,2002,11,15,11,9.37,87.98,1.31
"7645",2,45,2002,11,15,12,10.12,83.75,1.22
"7646",2,45,2002,11,15,13,10.66,79.25,0.78
"7647",2,45,2002,11,15,14,10.96,75.83,0.55
"7648",2,45,2002,11,15,15,10.51,79.45,0.34
"7649",2,45,2002,11,15,16,9.04,84.94,0.85
"7650",2,45,2002,11,15,17,8.37,85.37,1.18
"7651",2,45,2002,11,15,18,7.68,88.52,2.12
"7652",2,45,2002,11,15,19,7.13,91.94,0.53
"7653",2,45,2002,11,15,20,6.37,96.09,0.21
"7654",2,45,2002,11,15,21,5.64,100,0.17
"7655",2,45,2002,11,15,22,5.24,100,0.29
"7656",2,45,2002,11,15,23,4.98,100,0.58
"7657",2,45,2002,11,16,0,4.78,100,0.72
"7658",2,45,2002,11,16,1,4.77,100,0.76
"7659",2,45,2002,11,16,2,5.08,100,0.75
"7660",2,45,2002,11,16,3,5.67,100,0.64
"7661",2,45,2002,11,16,4,5.72,99.13,0.49
"7662",2,45,2002,11,16,5,5.77,98.5,0.41
"7663",2,45,2002,11,16,6,5.57,98.4,0.38
"7664",2,45,2002,11,16,7,5.58,98.04,0.26
"7665",2,45,2002,11,16,8,6.13,96.68,0.2
"7666",2,45,2002,11,16,9,7.21,93.07,0.19
"7667",2,45,2002,11,16,10,8.89,84.65,0.46
"7668",2,45,2002,11,16,11,9.96,78.67,0.55
"7669",2,45,2002,11,16,12,11.18,71.63,0.73
"7670",2,45,2002,11,16,13,11.55,68.92,0.49
"7671",2,45,2002,11,16,14,11.43,68.73,0.27
"7672",2,45,2002,11,16,15,10.59,75.7,0.06
"7673",2,45,2002,11,16,16,8.7,80.74,0.04
"7674",2,45,2002,11,16,17,8.23,81.47,0.05
"7675",2,45,2002,11,16,18,7.77,84.14,0
"7676",2,45,2002,11,16,19,6.58,90.75,0
"7677",2,45,2002,11,16,20,5.47,97.05,0
"7678",2,45,2002,11,16,21,4.85,99.43,0
"7679",2,45,2002,11,16,22,4.31,100,0
"7680",2,45,2002,11,16,23,3.83,100,0
"7681",2,45,2002,11,17,0,3.58,100,0.02
"7682",2,45,2002,11,17,1,3.36,100,0.12
"7683",2,45,2002,11,17,2,3.23,100,0.24
"7684",2,45,2002,11,17,3,3.82,100,0.32
"7685",2,45,2002,11,17,4,4.71,100,0.31
"7686",2,45,2002,11,17,5,5.01,100,0.27
"7687",2,45,2002,11,17,6,5.25,100,0.24
"7688",2,45,2002,11,17,7,5.81,98.42,0.18
"7689",2,45,2002,11,17,8,7.1,93,0.13
"7690",2,45,2002,11,17,9,8.24,87.76,0.1
"7691",2,45,2002,11,17,10,10.17,79.06,0.28
"7692",2,45,2002,11,17,11,11.41,72.35,0.43
"7693",2,45,2002,11,17,12,11.94,68.66,0.63
"7694",2,45,2002,11,17,13,12.13,66.95,0.54
"7695",2,45,2002,11,17,14,11.92,67.03,0.24
"7696",2,45,2002,11,17,15,10.85,75.89,0.06
"7697",2,45,2002,11,17,16,8.56,82.62,0.04
"7698",2,45,2002,11,17,17,7.49,86.11,0.03
"7699",2,45,2002,11,17,18,6.94,88.24,0.03
"7700",2,45,2002,11,17,19,6.34,90.89,0.04
"7701",2,45,2002,11,17,20,6.12,91.49,0.03
"7702",2,45,2002,11,17,21,5.71,93.48,0.01
"7703",2,45,2002,11,17,22,5.38,95.13,0.01
"7704",2,45,2002,11,17,23,4.67,99.07,0.01
"7705",2,45,2002,11,18,0,4.11,100,0.02
"7706",2,45,2002,11,18,1,3.87,100,0.03
"7707",2,45,2002,11,18,2,3.68,100,0.06
"7708",2,45,2002,11,18,3,3.7,100,0.14
"7709",2,45,2002,11,18,4,3.82,100,0.22
"7710",2,45,2002,11,18,5,4.21,100,0.33
"7711",2,45,2002,11,18,6,4.44,100,0.33
"7712",2,45,2002,11,18,7,4.88,98.97,0.35
"7713",2,45,2002,11,18,8,5.71,95.27,0.33
"7714",2,45,2002,11,18,9,6.6,92.12,0.34
"7715",2,45,2002,11,18,10,7.24,88.45,0.3
"7716",2,45,2002,11,18,11,8.4,78.75,0.23
"7717",2,45,2002,11,18,12,9.53,70.84,0.22
"7718",2,45,2002,11,18,13,9.72,69.78,0.17
"7719",2,45,2002,11,18,14,9.49,71.1,0.12
"7720",2,45,2002,11,18,15,8.65,76.75,0.11
"7721",2,45,2002,11,18,16,6.49,89.12,0.1
"7722",2,45,2002,11,18,17,5.87,91.85,0.09
"7723",2,45,2002,11,18,18,5.56,93.67,0.03
"7724",2,45,2002,11,18,19,5.06,96.44,0.03
"7725",2,45,2002,11,18,20,4.48,99.13,0.03
"7726",2,45,2002,11,18,21,3.93,100,0.04
"7727",2,45,2002,11,18,22,3.57,100,0.03
"7728",2,45,2002,11,18,23,3.34,98.8,0.02
"7729",2,45,2002,11,19,0,2.95,98.28,0.01
"7730",2,45,2002,11,19,1,2.61,97.75,0
"7731",2,45,2002,11,19,2,2.24,97.77,0
"7732",2,45,2002,11,19,3,2.17,96.72,0
"7733",2,45,2002,11,19,4,1.85,98.06,0
"7734",2,45,2002,11,19,5,1.41,100,0
"7735",2,45,2002,11,19,6,1.08,100,0
"7736",2,45,2002,11,19,7,1.62,97.64,0
"7737",2,45,2002,11,19,8,3.88,85.65,0
"7738",2,45,2002,11,19,9,6.27,77.02,0
"7739",2,45,2002,11,19,10,9.53,67.09,0
"7740",2,45,2002,11,19,11,11.56,61.17,0
"7741",2,45,2002,11,19,12,12.88,58.22,0
"7742",2,45,2002,11,19,13,13.57,56.91,0
"7743",2,45,2002,11,19,14,13.44,58.38,0
"7744",2,45,2002,11,19,15,11.54,69.62,0
"7745",2,45,2002,11,19,16,7.85,81.28,0
"7746",2,45,2002,11,19,17,6.92,83.25,0
"7747",2,45,2002,11,19,18,7.08,81.11,0
"7748",2,45,2002,11,19,19,6.97,80.95,0
"7749",2,45,2002,11,19,20,6.22,84.27,0
"7750",2,45,2002,11,19,21,5.66,86.08,0
"7751",2,45,2002,11,19,22,5.4,85.59,0
"7752",2,45,2002,11,19,23,5.3,85.49,0
"7753",2,45,2002,11,20,0,5.51,87.46,0.04
"7754",2,45,2002,11,20,1,5.92,90.91,0.28
"7755",2,45,2002,11,20,2,6.22,93.52,0.45
"7756",2,45,2002,11,20,3,6.43,95.48,0.37
"7757",2,45,2002,11,20,4,6.69,97.53,0.39
"7758",2,45,2002,11,20,5,7.3,98.65,0.52
"7759",2,45,2002,11,20,6,7.73,100,0.76
"7760",2,45,2002,11,20,7,8.46,100,1.23
"7761",2,45,2002,11,20,8,9.98,96.71,1.7
"7762",2,45,2002,11,20,9,11.05,94.57,1.15
"7763",2,45,2002,11,20,10,12.03,91.78,1.41
"7764",2,45,2002,11,20,11,12.67,87.87,2.35
"7765",2,45,2002,11,20,12,13.15,81.48,2.34
"7766",2,45,2002,11,20,13,13.22,77.25,2.54
"7767",2,45,2002,11,20,14,12.64,79.17,1.4
"7768",2,45,2002,11,20,15,11.77,84.24,1.06
"7769",2,45,2002,11,20,16,10.92,87.77,1.33
"7770",2,45,2002,11,20,17,10.43,89.4,0.93
"7771",2,45,2002,11,20,18,10.3,90.62,1.35
"7772",2,45,2002,11,20,19,10.61,91.1,1.51
"7773",2,45,2002,11,20,20,10.97,91.67,1.21
"7774",2,45,2002,11,20,21,11.23,91.98,1.05
"7775",2,45,2002,11,20,22,11.21,92.27,0.98
"7776",2,45,2002,11,20,23,10.89,92.54,0.94
"7777",2,45,2002,11,21,0,10.48,93.23,0.77
"7778",2,45,2002,11,21,1,10.17,93.14,0.67
"7779",2,45,2002,11,21,2,9.94,92.49,0.69
"7780",2,45,2002,11,21,3,9.7,92.12,0.53
"7781",2,45,2002,11,21,4,9.43,92.07,6.48
"7782",2,45,2002,11,21,5,9.3,91.98,16.17
"7783",2,45,2002,11,21,6,9.23,91.53,27.44
"7784",2,45,2002,11,21,7,8.91,91.31,33.71
"7785",2,45,2002,11,21,8,8.61,90.81,29.09
"7786",2,45,2002,11,21,9,8.4,91.45,19.85
"7787",2,45,2002,11,21,10,8.31,91.35,15.23
"7788",2,45,2002,11,21,11,8.6,90.23,12.97
"7789",2,45,2002,11,21,12,9.28,88.1,9.83
"7790",2,45,2002,11,21,13,9.59,87.81,8.31
"7791",2,45,2002,11,21,14,8.77,91.24,10.43
"7792",2,45,2002,11,21,15,7.98,94.92,5.04
"7793",2,45,2002,11,21,16,7.22,98.12,2.64
"7794",2,45,2002,11,21,17,6.74,99.47,1.64
"7795",2,45,2002,11,21,18,6.56,99.36,2.52
"7796",2,45,2002,11,21,19,6.45,98.09,2.78
"7797",2,45,2002,11,21,20,6.17,97.75,7.21
"7798",2,45,2002,11,21,21,5.99,96.9,18.42
"7799",2,45,2002,11,21,22,5.66,96.87,14.24
"7800",2,45,2002,11,21,23,6.11,97.65,6.14
"7801",2,45,2002,11,22,0,6.34,98.05,5.85
"7802",2,45,2002,11,22,1,6.18,98.22,5.55
"7803",2,45,2002,11,22,2,6.01,98.12,4.62
"7804",2,45,2002,11,22,3,5.82,98.12,3.8
"7805",2,45,2002,11,22,4,5.58,98.11,1.5
"7806",2,45,2002,11,22,5,5.28,98.16,0.57
"7807",2,45,2002,11,22,6,4.98,97.62,1.09
"7808",2,45,2002,11,22,7,4.57,97.05,1.61
"7809",2,45,2002,11,22,8,4.9,94.88,1.16
"7810",2,45,2002,11,22,9,6.2,90.91,0.39
"7811",2,45,2002,11,22,10,7.95,83.36,0.23
"7812",2,45,2002,11,22,11,9.41,77.83,1.54
"7813",2,45,2002,11,22,12,10.49,72.96,2.49
"7814",2,45,2002,11,22,13,10.95,70.16,1.74
"7815",2,45,2002,11,22,14,11.04,69.62,1.01
"7816",2,45,2002,11,22,15,9.84,76.82,1.49
"7817",2,45,2002,11,22,16,6.83,84.85,1.32
"7818",2,45,2002,11,22,17,5.9,86.72,1.12
"7819",2,45,2002,11,22,18,5.68,86.08,0.03
"7820",2,45,2002,11,22,19,5.8,83.55,0.02
"7821",2,45,2002,11,22,20,5.92,80.56,0
"7822",2,45,2002,11,22,21,5.78,79.67,0
"7823",2,45,2002,11,22,22,5.53,80.36,0
"7824",2,45,2002,11,22,23,5.15,81.99,0
"7825",2,45,2002,11,23,0,4.99,82.72,0
"7826",2,45,2002,11,23,1,4.5,87.09,0.04
"7827",2,45,2002,11,23,2,4.71,89.07,0.11
"7828",2,45,2002,11,23,3,4.63,90.42,0.13
"7829",2,45,2002,11,23,4,4.39,91.34,0.11
"7830",2,45,2002,11,23,5,4.31,91.26,0.18
"7831",2,45,2002,11,23,6,4.52,89.71,0.52
"7832",2,45,2002,11,23,7,4.72,90.19,0.7
"7833",2,45,2002,11,23,8,6.08,89.04,0.9
"7834",2,45,2002,11,23,9,7.67,88.31,0.92
"7835",2,45,2002,11,23,10,9.31,84.63,0.46
"7836",2,45,2002,11,23,11,10.53,80.16,0.16
"7837",2,45,2002,11,23,12,11.8,73.91,0.1
"7838",2,45,2002,11,23,13,12.1,73.67,2.24
"7839",2,45,2002,11,23,14,10.93,83.74,5.46
"7840",2,45,2002,11,23,15,9.69,92.93,3.67
"7841",2,45,2002,11,23,16,8.19,98.66,1.59
"7842",2,45,2002,11,23,17,7.51,100,0.29
"7843",2,45,2002,11,23,18,7.18,99.9,2.65
"7844",2,45,2002,11,23,19,7.27,96.93,2.43
"7845",2,45,2002,11,23,20,7.2,95.45,2.01
"7846",2,45,2002,11,23,21,7.11,94.54,2.18
"7847",2,45,2002,11,23,22,7.15,93.7,2.35
"7848",2,45,2002,11,23,23,7.22,93.7,2.25
"7849",2,45,2002,11,24,0,7.23,93.77,2.21
"7850",2,45,2002,11,24,1,6.5,96.47,1.99
"7851",2,45,2002,11,24,2,5.7,98.43,1.95
"7852",2,45,2002,11,24,3,5.19,100,1.34
"7853",2,45,2002,11,24,4,5.5,100,0.76
"7854",2,45,2002,11,24,5,6.19,100,0.49
"7855",2,45,2002,11,24,6,6.46,100,0.29
"7856",2,45,2002,11,24,7,6.9,99.83,0.18
"7857",2,45,2002,11,24,8,7.86,97.77,0.12
"7858",2,45,2002,11,24,9,8.8,96.17,0.13
"7859",2,45,2002,11,24,10,9.75,94.33,0.14
"7860",2,45,2002,11,24,11,10.34,93.14,0.31
"7861",2,45,2002,11,24,12,10.62,92.39,1.43
"7862",2,45,2002,11,24,13,10.46,92.82,4.19
"7863",2,45,2002,11,24,14,9.88,92.81,12.95
"7864",2,45,2002,11,24,15,8.67,93.18,32.91
"7865",2,45,2002,11,24,16,7.65,93.42,47.52
"7866",2,45,2002,11,24,17,7.32,93.35,49.44
"7867",2,45,2002,11,24,18,7.25,93.37,119.81
"7868",2,45,2002,11,24,19,7.44,93.51,120.75
