Site,Variety,Date,Year,Doy,GrowingSeason,DaysAfterSowing,Tmax,Tmin,RHmax,RHmin,LW,Prec,Rad,GrowingDegreeDays,PhenoCode,CyclePercentage,LightInterception,LightInterceptionRef,AGBattainable,AGBRef,YieldAttainable,YieldRef,HTtimeR,HTtimeS,Susceptible,Latent,Sporulating,Dead,Affected,DiseaseSeverity,DiseaseSeverityRef,LightIntHealthy,AGBactual,YieldActual,YieldActualRef,LightStealers,SenAccelerator,RUEReducers,AssimilateSappers
39.2489257812503_12.7061385542056,Generic,9/28/2008,2008,272,2008,91,23.690002,14.180001,97.2628,53.703064,5,0.15,27.648243,1710.1355,1,54.705936,0.99980396,,16490.053,,0,,0,45.044884,0,0.56509167,0.47016293,0,1,0.47016293,,0.40850794,9878.575,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,9/29/2008,2008,273,2008,92,22.16,14.040001,100,60.801464,7,0.46,26.268639,1727.6644,1,55.266674,0.9998343,,16813.172,,0,,0.5551664,45.60005,0,0.56509167,0.47016293,0,1,0.47016293,,0.40852034,10010.598,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,9/30/2008,2008,274,2008,93,21.22,13.85,100,64.86109,9,1.76,25.461407,1744.5162,1,55.805748,0.9998591,,17114.271,,0,,0,46.12041,0,0.56509167,0.47016293,0,1,0.47016293,,0.40853047,10133.624,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/1/2008,2008,275,2008,94,21.280003,13.270001,100,61.21313,7,0.66,26.078814,1761.0442,1,56.334465,0.99987984,,17416.752,,0,,0,46.540966,0,0.56509167,0.47016293,0,1,0.47016293,,0.40853894,10257.214,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/2/2008,2008,276,2008,95,22.82,11.93,94.03085,47.23686,3,0.06,28.700577,1777.6975,1,56.867195,0.9998976,,17752.174,,0,,0,47.019554,0,0.56509167,0.47016293,0,1,0.47016293,,0.4085462,10394.263,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/3/2008,2008,277,2008,96,21.69,11.76,96.60504,51.405613,5,0,27.81149,1793.5171,1,57.37325,0.999912,,18060.936,,0,,0,47.498528,0,0.56509167,0.47016293,0,1,0.47016293,,0.4085521,10520.419,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/4/2008,2008,278,2008,97,21.47,11.56,96.646675,51.44031,5,0,27.747154,1809.0586,1,57.87041,0.9999243,,18363.572,,0,,0,47.78804,0,0.56509167,0.47016293,0,1,0.47016293,,0.40855712,10644.072,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/5/2008,2008,279,2008,98,21.97,9.800001,90.86893,41.721096,1,0,29.614883,1823.7435,1,58.340176,0.9999342,,18668.781,,0,,0,48.26673,0,0.56509167,0.47016293,0,1,0.47016293,,0.40856117,10768.776,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/6/2008,2008,280,2008,99,20.76,11.09,97.16314,52.363235,5,0,27.43753,1838.4838,1,58.8117,0.9999429,,18952.617,,0,,0,48.686615,0,0.56509167,0.47016293,0,1,0.47016293,,0.40856475,10884.748,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/7/2008,2008,281,2008,100,22.95,11.82,93.39189,46.211292,3,0,28.656662,1855.1497,1,59.34483,0.9999374,,19287.79,,0,,0,49.151485,0,0.56509167,0.47016293,0,1,0.47016293,,0.40856248,11021.695,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/8/2008,2008,282,2008,101,22.86,13.310001,97.4485,53.46119,5,0.050000004,27.234016,1872.6611,1,59.90501,0.9999057,,19622.473,,0,,0,49.675247,0,0.56509167,0.47016293,0,1,0.47016293,,0.40854955,11158.443,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/9/2008,2008,283,2008,102,21.45,12.96,100,58.63362,7,1.34,26.203978,1889.1006,1,60.430897,0.99986136,,19924.771,,0,,0,50.152275,0,0.56509167,0.47016293,0,1,0.47016293,,0.40853143,11281.959,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/10/2008,2008,284,2008,103,22.22,11.890001,95.55456,49.65301,5,0.09,27.823214,1905.3488,1,60.95066,0.99979717,,20241.996,,0,,0,50.626427,0,0.56509167,0.47016293,0,1,0.47016293,,0.4085052,11411.573,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/11/2008,2008,285,2008,104,22.8,12.19,94.74845,48.4783,5,0,28.011395,1922.1512,1,61.48816,0.9996995,,20572.229,,0,,0,51.045708,0,0.56509167,0.47016293,0,1,0.47016293,,0.40846527,11546.503,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/12/2008,2008,286,2008,105,22.33,11.17,93.41962,45.976967,3,0,28.418827,1938.0037,1,61.99527,0.99956435,,20888.277,,0,,0,51.15948,0,0.56509167,0.47016293,0,1,0.47016293,,0.40841007,11675.637,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/13/2008,2008,287,2008,106,23.04,10.040001,88.668304,38.766838,0,0,29.821156,1953.5784,1,62.493492,0.99937266,,21214.05,,0,,0,51.576847,0,0.56509167,0.47016293,0,1,0.47016293,,0.40833175,11808.744,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/14/2008,2008,288,2008,107,22.91,11.05,91.55463,43.15525,3,0.02,28.87621,1969.7301,1,63.010174,0.9990845,,21541.094,,0,,0,51.996365,0,0.56509167,0.47016293,0,1,0.47016293,,0.40821397,11942.37,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/15/2008,2008,289,2008,108,22.61,11.32,93.05279,45.47376,3,0.01,28.362137,1985.8624,1,63.52623,0.99866474,,21861.793,,0,,0,52.11358,0,0.56509167,0.47016293,0,1,0.47016293,,0.4080425,12073.404,0,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/16/2008,2008,290,2008,109,23.39,10.8,89.601845,40.35066,0,0,29.332243,2002.1619,2,64.04764,0.9980453,,22196.69,,299.56567,,0,52.222237,0,0.56509167,0.47016293,0,1,0.47016293,,0.4077894,12210.239,122.39894,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/17/2008,2008,291,2008,110,24.29,10.78,86.986115,37.059364,0,0,29.965504,2019.0137,2,64.586716,0.9971023,,22550.076,,615.67163,,0,52.63954,0,0.56509167,0.47016293,0,1,0.47016293,,0.40740407,12354.629,251.55603,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/18/2008,2008,292,2008,111,23.82,12.27,92.049614,44.51781,3,0,28.40424,2036.4784,2,65.1454,0.99564433,,22896.727,,925.7511,,0,53.058002,0,0.56509167,0.47016293,0,1,0.47016293,,0.40680838,12496.266,378.2508,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/19/2008,2008,293,2008,112,22.86,11.200001,92.069885,43.96525,3,0,28.43496,2052.6946,2,65.66414,0.99364495,,23218.295,,1213.3945,,0,53.35678,0,0.56509167,0.47016293,0,1,0.47016293,,0.40599144,12627.654,495.77844,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/20/2008,2008,294,2008,113,23.8,11.630001,90.507904,42.014156,1,0,28.77573,2069.766,2,66.21024,0.99055064,,23559.818,,1518.8887,,0,53.47196,0,0.56509167,0.47016293,0,1,0.47016293,,0.40472716,12767.197,620.5997,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/21/2008,2008,295,2008,114,24.81,12.300001,89.16783,40.720284,0,0,28.977211,2087.8113,2,66.7875,0.9856521,,23921.547,,1842.455,,0,53.911808,0,0.56509167,0.47016293,0,1,0.47016293,,0.4027257,12914.995,752.805,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/22/2008,2008,296,2008,115,24.38,14.42,95.770966,51.52717,5,0.02,26.880291,2106.7378,2,67.392944,0.9778266,,24270.693,,2154.7676,,0,54.3019,0,0.56509167,0.47016293,0,1,0.47016293,,0.39952826,13057.652,880.4122,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/23/2008,2008,297,2008,116,25.27,14.44,93.01139,47.51442,3,0.89,27.547146,2126.093,2,68.0121,0.9655484,,24632.014,,2477.9702,,0,54.72451,0,0.56509167,0.47016293,0,1,0.47016293,,0.39451152,13205.284,1012.4689,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/24/2008,2008,298,2008,117,24.31,15.13,97.785576,55.307167,5,0.12,26.104668,2145.3247,2,68.62731,0.9469864,,24965.686,,2776.441,,0,55.170715,0,0.56509167,0.47016293,0,1,0.47016293,,0.3869273,13341.619,1134.4204,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/25/2008,2008,299,2008,118,23.56,14.280001,97.90587,54.83711,5,0.02,26.141346,2163.7634,2,69.21715,0.9206274,,25277.133,,3055.0312,,0,55.628387,0,0.56509167,0.47016293,0,1,0.47016293,,0.37615734,13468.873,1248.249,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/26/2008,2008,300,2008,119,23.82,13.580001,95.34996,50.240562,5,1.5800002,26.902435,2181.967,2,69.79947,0.88335335,,25580.752,,3326.619,,0,56.077824,0,0.56509167,0.47016293,0,1,0.47016293,,0.36092764,13592.928,1359.2166,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/27/2008,2008,301,2008,120,23.62,14.1,97.2675,53.653687,5,0.82000005,26.246151,2200.3423,2,70.38728,0.8312103,,25862.105,,3578.291,,0,56.486027,0,0.56509167,0.47016293,0,1,0.47016293,,0.33962262,13707.886,1462.0468,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/28/2008,2008,302,2008,121,24.37,13.42,93.2887,47.06511,3,1.32,27.368889,2218.7546,2,70.97627,0.76187986,,26131.566,,3819.3242,,0,56.599598,0,0.56509167,0.47016293,0,1,0.47016293,,0.311295,13817.984,1560.53,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/29/2008,2008,303,2008,122,25.23,13.07,89.75922,42.046375,0,0.28,28.245924,2237.4314,2,71.57373,0.6738402,,26381.059,,4042.4958,,0.5031981,57.102795,0,0.56509167,0.47016293,0,1,0.47016293,,0.27532306,13919.924,1651.7152,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/30/2008,2008,304,2008,123,22.7,15.23,100,64.5345,9,0.89,24.255932,2255.9172,2,72.16508,0.57264936,,26561.273,,4203.698,,0,57.547432,0,0.56509167,0.47016293,0,1,0.47016293,,0.23397768,13993.558,1717.5806,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,10/31/2008,2008,305,2008,124,23.57,14.349999,98.0552,55.13685,5,1.1,25.788479,2274.398,2,72.75626,0.4650203,,26716.818,,4342.834,,0.8127121,58.360146,0,0.56509167,0.47016293,0,1,0.47016293,,0.19000173,14057.111,1774.4298,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/1/2008,2008,306,2008,125,19.26,14.85,100,83.68805,15,4.44,20.88524,2290.6462,2,73.27604,0.3726929,,26805.582,,4422.234,,0,58.873917,0,0.56509167,0.47016293,0,1,0.47016293,,0.15227787,14093.379,1806.8717,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/2/2008,2008,307,2008,126,21.65,13.58,100,60.976173,7,5.17,24.67928,2307.5962,2,73.818245,0.28543743,,26889.385,,4497.1953,,0.5651522,59.439068,0,0.56509167,0.47016293,0,1,0.47016293,,0.11662632,14127.619,1837.5,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/3/2008,2008,308,2008,127,20.47,13.65,100,67.91464,9,4.9,23.452896,2323.8508,2,74.33822,0.21444623,,26946.762,,4548.5186,,0,59.96249,0,0.56509167,0.47016293,0,1,0.47016293,,0.08762017,14151.0625,1858.4701,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/4/2008,2008,309,2008,128,21.73,12.850001,99.333755,56.645924,7,10.14,25.303589,2340.3977,2,74.867546,0.15632154,,26992.697,,4589.609,,0.5380063,60.500496,0,0.56509167,0.47016293,0,1,0.47016293,,0.063871115,14169.832,1875.259,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/5/2008,2008,310,2008,129,21.48,14.470001,100,67.07321,9,6.21,23.555563,2357.78,2,75.42359,0.10978404,,27024.246,,4617.8296,,0.5449863,61.045483,0,0.56509167,0.47016293,0,1,0.47016293,,0.044856444,14182.723,1886.7897,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/6/2008,2008,311,2008,130,21.84,14.05,100,62.587643,9,4.59,24.246521,2375.127,2,75.97851,0.07591342,,27046.656,,4637.875,,0,61.567513,0,0.56509167,0.47016293,0,1,0.47016293,,0.031017318,14191.879,1894.98,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/7/2008,2008,312,2008,131,21.45,13.100001,100,59.389233,7,4.56,24.70536,2391.6548,2,76.507225,0.052835338,,27061.799,,4651.4194,,0.5874526,62.154964,0,0.56509167,0.47016293,0,1,0.47016293,,0.021587888,14198.065,1900.514,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/8/2008,2008,313,2008,132,19.58,12.38,100,65.195885,9,1.92,23.614538,2406.471,2,76.98118,0.03793215,,27071.113,,4659.7515,,0,62.62446,0,0.56509167,0.47016293,0,1,0.47016293,,0.015498623,14201.871,1903.9183,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/9/2008,2008,314,2008,133,20.78,10.16,94.69704,47.908928,5,0.06,26.486034,2420.5757,2,77.43238,0.027555317,,27078.338,,4666.214,,0,62.72815,0,0.56509167,0.47016293,0,1,0.47016293,,0.0112587735,14204.823,1906.5588,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/10/2008,2008,315,2008,134,21.02,7.9400005,88.453064,37.960575,0,0.02,28.242706,2433.2563,2,77.83802,0.020621225,,27083.521,,4670.8506,,0,62.828182,0,0.56509167,0.47016293,0,1,0.47016293,,0.008425586,14206.941,1908.4532,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/11/2008,2008,316,2008,135,21.76,8.13,87.1809,36.2212,0,0,28.568636,2446.6118,2,78.26526,0.015166526,,27087.582,,4674.4834,,0,62.919743,0,0.56509167,0.47016293,0,1,0.47016293,,0.006196861,14208.601,1909.9376,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/12/2008,2008,317,2008,136,22.16,8.01,85.89852,34.54502,0,0,28.865715,2460.1687,2,78.69893,0.011086455,,27090.627,,4677.207,,0,63.01348,0,0.56509167,0.47016293,0,1,0.47016293,,0.004529793,14209.845,1911.0505,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/13/2008,2008,318,2008,137,22.88,8.67,85.69505,34.49925,0,0,28.852661,2474.701,2,79.16381,0.007913608,,27092.955,,4679.29,,0,63.128986,0,0.56509167,0.47016293,0,1,0.47016293,,0.0032334058,14210.796,1911.9017,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/14/2008,2008,319,2008,138,22.66,9.93,89.40998,39.708076,0,0,27.794626,2489.947,2,79.65152,0.005550572,,27094.605,,4680.7666,,0,63.421276,0,0.56509167,0.47016293,0,1,0.47016293,,0.0022678974,14211.471,1912.5051,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/15/2008,2008,320,2008,139,22.61,10.169999,90.14518,40.806534,1,0,27.542992,2505.321,2,80.14332,0.003878787,,27095.758,,4681.798,,0,63.53268,0,0.56509167,0.47016293,0,1,0.47016293,,0.001584826,14211.941,1912.9264,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/16/2008,2008,321,2008,140,22.44,9.36,88.556786,38.361443,0,0,27.940594,2520.0266,2,80.61374,0.0027517853,,27096.55,,4682.508,,0,63.80979,0,0.56509167,0.47016293,0,1,0.47016293,,0.0011243466,14212.266,1913.2164,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/17/2008,2008,322,2008,141,20.97,8.86,90.908226,41.653885,1,0,27.21735,2533.3389,2,81.03959,0.0020162016,,27097.064,,4682.9663,,0,63.91596,0,0.56509167,0.47016293,0,1,0.47016293,,0.0008237959,14212.476,1913.4038,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/18/2008,2008,323,2008,142,20.49,7.91,89.57238,39.63497,0,0,27.50325,2545.6091,2,81.432106,0.001513388,,27097.424,,4683.287,,0,63.98847,0,0.56509167,0.47016293,0,1,0.47016293,,0.00061835226,14212.622,1913.5348,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/19/2008,2008,324,2008,143,20,5.8999996,85.51912,33.97825,0,0,28.484005,2556.0264,2,81.76534,0.0011861438,,27097.67,,4683.5083,,0,64.04237,0,0.56509167,0.47016293,0,1,0.47016293,,0.0004846442,14212.723,1913.6251,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/20/2008,2008,325,2008,144,20.99,5.8000007,83.159546,30.868736,0,0,29.138092,2567.1057,2,82.11977,0.0009153046,,27097.877,,4683.694,,0,64.088066,0,0.56509167,0.47016293,0,1,0.47016293,,0.00037398253,14212.808,1913.7009,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/21/2008,2008,326,2008,145,21.74,5.9799995,81.89871,29.399017,0,0,29.447197,2578.8745,2,82.49624,0.00069495913,,27098.047,,4683.845,,0,64.16817,0,0.56509167,0.47016293,0,1,0.47016293,,0.000283952,14212.877,1913.7627,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/22/2008,2008,327,2008,146,23.19,8.41,84.23869,32.701637,0,0,28.78894,2593.4417,2,82.962234,0.0004941765,,27098.191,,4683.975,,0,64.27298,0,0.56509167,0.47016293,0,1,0.47016293,,0.00020191463,14212.937,1913.8158,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/23/2008,2008,328,2008,147,23.28,9.550001,86.80118,36.19463,0,0,28.068188,2608.8494,2,83.45511,0.00034453478,,27098.297,,4684.069,,0,64.383095,0,0.56509167,0.47016293,0,1,0.47016293,,0.0001407728,14212.9795,1913.854,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/24/2008,2008,329,2008,148,22.25,9.12,88.44308,38.13595,0,0,27.630108,2623.256,2,83.91597,0.00024589128,,27098.365,,4684.1304,,0,64.49043,0,0.56509167,0.47016293,0,1,0.47016293,,0.00010046824,14213.008,1913.8792,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/25/2008,2008,330,2008,149,22.03,8.76,88.09514,37.573853,0,0,27.686068,2637.2546,2,84.36378,0.00017717067,,27098.414,,4684.1733,,0,64.59015,0,0.56509167,0.47016293,0,1,0.47016293,,7.238982E-05,14213.027,1913.8967,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/26/2008,2008,331,2008,150,22.94,8.99,86.327934,35.385056,0,0,28.096188,2652.05,2,84.83707,0.00012529342,,27098.451,,4684.206,,0,64.673195,0,0.56509167,0.47016293,0,1,0.47016293,,5.119339E-05,14213.042,1913.91,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/27/2008,2008,332,2008,151,23.98,9.25,84.13598,32.96262,0,0,28.558258,2667.7244,2,85.33848,8.679992E-05,,27098.479,,4684.2305,,0,64.78728,0,0.56509167,0.47016293,0,1,0.47016293,,3.546541E-05,14213.053,1913.92,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/28/2008,2008,333,2008,152,23.59,10.560001,88.44513,38.7283,0,0,27.421146,2683.9983,2,85.85907,5.929347E-05,,27098.498,,4684.247,,0,64.89399,0,0.56509167,0.47016293,0,1,0.47016293,,2.4226603E-05,14213.061,1913.9269,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/29/2008,2008,334,2008,153,23.32,9.700001,87.06304,36.582916,0,0,27.778503,2699.533,2,86.35601,4.121063E-05,,27098.51,,4684.2583,,0,64.993904,0,0.56509167,0.47016293,0,1,0.47016293,,1.6838172E-05,14213.065,1913.9314,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,11/30/2008,2008,335,2008,154,22.88,8.95,86.38725,35.44244,0,0,27.948112,2714.2593,2,86.827095,2.9189807E-05,,27098.518,,4684.2656,,0,65.095924,0,0.56509167,0.47016293,0,1,0.47016293,,1.1926606E-05,14213.069,1913.9344,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,12/1/2008,2008,336,2008,155,22.71,8.92,86.75832,35.890606,0,0,27.82777,2728.8472,2,87.29375,2.074242E-05,,27098.523,,4684.271,,0,65.171394,0,0.56509167,0.47016293,0,1,0.47016293,,8.475105E-06,14213.071,1913.9366,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,12/2/2008,2008,337,2008,156,23.97,8.960001,83.45998,32.08378,0,0.04,28.570042,2744.3218,2,87.78877,1.4436689E-05,,27098.527,,4684.275,,0,65.59149,0,0.56509167,0.47016293,0,1,0.47016293,,5.898659E-06,14213.073,1913.9382,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,12/3/2008,2008,338,2008,157,22.99,12.08,93.94055,47.172073,3,0.64,25.808083,2761.1736,2,88.32785,9.728988E-06,,27098.531,,4684.2773,,0,65.88634,0,0.56509167,0.47016293,0,1,0.47016293,,3.975148E-06,14213.074,1913.9393,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,12/4/2008,2008,339,2008,158,22.41,10.380001,91.2024,42.380264,1,0.12,26.57606,2776.5544,2,88.81987,6.7862243E-06,,27098.533,,4684.2793,,0,66.28783,0,0.56509167,0.47016293,0,1,0.47016293,,2.7727701E-06,14213.075,1913.9401,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,12/5/2008,2008,340,2008,159,21.1,9.48,92.18899,43.693016,3,0.01,26.26939,2790.404,2,89.26291,4.9063956E-06,,27098.535,,4684.2803,,0,66.39852,0,0.56509167,0.47016293,0,1,0.47016293,,2.0046946E-06,14213.076,1913.9406,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,12/6/2008,2008,341,2008,160,21.47,8.710001,89.342674,39.299282,0,0.02,27.027538,2803.968,2,89.69681,3.571101E-06,,27098.535,,4684.2812,,0,66.50452,0,0.56509167,0.47016293,0,1,0.47016293,,1.4591092E-06,14213.076,1913.9409,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,12/7/2008,2008,342,2008,161,23.07,9.44,87.09593,36.510483,0,0.01,27.578104,2819.16,2,90.182785,2.5019813E-06,,27098.535,,4684.2817,,0,66.62109,0,0.56509167,0.47016293,0,1,0.47016293,,1.0222797E-06,14213.076,1913.9412,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,12/8/2008,2008,343,2008,162,22.66,10.100001,89.83666,40.35427,0,0,26.856071,2834.5205,2,90.674164,1.7460213E-06,,27098.535,,4684.282,,0,66.73438,0,0.56509167,0.47016293,0,1,0.47016293,,7.1340344E-07,14213.076,1913.9414,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,12/9/2008,2008,344,2008,163,23.27,10.18,88.39001,38.47016,0,0,27.191315,2850.34,2,91.180214,1.2054431E-06,,27098.535,,4684.2827,,0,66.835785,0,0.56509167,0.47016293,0,1,0.47016293,,4.9252964E-07,14213.076,1913.9415,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,12/10/2008,2008,345,2008,164,22.32,8.59,86.94028,36.015366,0,0,27.591103,2864.4236,2,91.63074,8.66765E-07,,27098.535,,4684.2827,,0,66.91153,0,0.56509167,0.47016293,0,1,0.47016293,,3.5414985E-07,14213.076,1913.9417,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,12/11/2008,2008,346,2008,165,21.34,6.8199997,84.90327,33.094444,0,0,28.075935,2876.5173,2,92.01761,6.529715E-07,,27098.535,,4684.2827,,0,66.94778,0,0.56509167,0.47016293,0,1,0.47016293,,2.6679635E-07,14213.076,1913.9417,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,12/12/2008,2008,347,2008,166,22.24,5.9400005,80.616035,27.991837,0,0,29.13871,2888.6257,2,92.404945,4.9174326E-07,,27098.535,,4684.2827,,0,67.00043,0,0.56509167,0.47016293,0,1,0.47016293,,2.0092043E-07,14213.076,1913.9417,,0.59141195,0,0.47016293,11.754073
39.2489257812503_12.7061385542056,Generic,12/13/2008,2008,348,2008,167,23.27,7.4599996,81.7152,29.592054,0,0,28.837711,2902.5818,2,92.85139,3.5464134E-07,,27098.535,,4684.2827,,0,67.09013,0,0.56509167,0.47016293,0,1,0.47016293,,1.4490222E-07,14213.076,1913.9417,,0.59141195,0,0.47016293,11.754073
